"date","year","month","quarter","day_of_week","day_of_month","week_of_year","is_weekend","is_month_end","is_month_start","gdp_index","unemployment_rate","consumer_confidence","stock_market_index","temperature","precipitation","weather_severity_index","marketing_spend","email_campaigns_sent","social_media_impressions","influencer_collaborations","tv_ad_spend","competitor_price_index","shipping_cost_index","inventory_availability_rate","website_traffic","page_load_time_ms","mobile_traffic_pct","site_downtime_minutes","new_product_launches","daily_sales","order_count","avg_order_value","unique_customers","return_rate_pct","customer_acquisition_cost"
2020-03-27,2020,3,1,"Friday",27,13,0,0,0,87.8007820696746,10.1819895139048,73.6597500958444,2430.69127254347,74.8776302488919,0.298336861774779,9,14303,0,1120634,0,14047,99.9946523306606,79.2005141596838,96.7,387096,1382,46,2,0,19994,275,72.71,230,5.8,207.29
2020-03-28,2020,3,1,"Saturday",28,13,1,1,0,88.1500784908339,10.0408925922016,75.0114111629256,2423.62537976118,78.2639133659978,0.309325928523409,0,7838,6,710215,0,3912,98.6962033906928,80.5845577524172,89.1,444968,2058,59,5,0,21157,229,92.39,152,13.9,171.89
2020-03-29,2020,3,1,"Sunday",29,13,1,1,0,87.9395581632662,10.2288430758534,73.5354278863353,2451.61348679488,73.7093552900764,0.609993685945325,4,23118,1,1866779,0,9210,100.803491046686,80.1978964423633,97.2,414471,2811,59,3,1,24059,270,89.11,210,7.6,366.95
2020-03-30,2020,3,1,"Monday",30,13,0,1,0,87.8226981165316,10.239935001881,77.5340030452616,2460.22078381278,93.7478404252838,0.0106011997837169,4,20236,2,1595060,0,11580,99.8091728015121,80.5357838655347,96.3,63632,2162,52,4,0,21596,332,65.05,217,2.8,310.84
2020-03-31,2020,3,1,"Tuesday",31,13,0,1,0,88.878241467656,10.1998355003499,79.8367502843488,2480.18039129086,77.857138406174,0.436301089169527,3,15960,0,1854628,0,11978,99.1202767256545,83.2797926692654,94,444284,2769,71,4,0,19928,257,77.54,200,9.4,266
2020-04-01,2020,4,2,"Wednesday",1,14,0,0,1,88.2675721680949,10.1016316570263,79.164337857252,2480.20081181163,68.59478817717,0.233187438941146,2,14166,5,797228,0,13500,98.5963187971336,85.0086736808937,87,366190,3184,51,7,0,20806,250,83.22,192,9.3,245.94
2020-04-02,2020,4,2,"Thursday",2,14,0,0,1,88.1742140924961,10.0329088371134,82.1834944642035,2478.82177367755,73.0986255720528,0,4,17228,3,1496776,0,11396,99.322114813977,85.9410072784605,89.3,369908,3228,53,9,0,21731,298,72.92,249,11.6,230.63
2020-04-03,2020,4,2,"Friday",3,14,0,0,1,87.8318390460428,9.84702722566715,81.1272813972276,2479.34873546999,83.492703396999,0.270998469781806,4,20944,0,304346,0,1289,99.902061220612,86.9850485291949,96.5,450921,1525,60,7,0,23328,330,70.69,226,12,308.91
2020-04-04,2020,4,2,"Saturday",4,14,1,0,0,87.3060539986162,9.75531826768884,84.6074912586245,2489.63319800612,107.126012258656,0.416208694790674,3,5897,1,200750,0,13573,99.825856137363,86.7792975435429,99,453784,881,65,2,0,20646,315,65.54,191,8.5,102.91
2020-04-05,2020,4,2,"Sunday",5,14,1,0,0,87.8841192157732,9.7840911004353,87.7049867855117,2470.24785409342,94.6091827383907,0.433958028936705,6,7098,4,451807,0,13889,100.515274372311,87.1674591049617,96.7,414904,1882,62,2,0,20777,239,86.93,190,13.9,124.53
2020-04-06,2020,4,2,"Monday",6,14,0,0,0,86.6620633414309,9.88119547489573,85.7163095730593,2435.36910306028,72.1155405118718,0.118435955871012,9,20774,1,856650,0,6014,100.872912223379,88.9624017221834,98.3,54440,1481,49,4,0,21065,290,72.64,251,10.3,275.88
2020-04-07,2020,4,2,"Tuesday",7,14,0,0,0,85.911741625326,10.0861923596335,85.1339595553233,2429.85495513123,78.4958428378191,0.495555765198255,0,14373,2,796710,0,7997,100.62107460211,90.07498758136,96,79293,1015,70,5,0,24045,259,92.84,166,14.1,288.61
2020-04-08,2020,4,2,"Wednesday",8,15,0,0,0,86.5750076451588,10.0090598344399,82.5852453399877,2457.41054643618,86.5752849139854,0.25035806027076,6,6630,2,1267962,0,1184,102.355154607465,90.6341308868713,92.5,178997,2880,68,5,0,18977,234,81.1,135,13.9,163.7
2020-04-09,2020,4,2,"Thursday",9,15,0,0,0,86.9135673409156,9.96600559341502,79.9947161102069,2465.50749280087,93.0884875451947,0.151559880167769,3,17850,2,1699766,0,106,100.952694371453,89.0445664626876,97.9,232144,2228,59,6,0,23036,315,73.13,196,13.2,303.57
2020-04-10,2020,4,2,"Friday",10,15,0,0,0,87.3877133619381,10.0804468139954,81.5789881644235,2481.51210380385,81.0738955452343,0,9,12377,5,441768,0,5070,101.872214424848,89.0655171008146,91.5,412635,2323,48,5,0,24261,317,76.53,212,12.6,194.61
2020-04-11,2020,4,2,"Saturday",11,15,1,0,0,86.9041019749158,10.1103021303242,79.2735255883861,2478.80611751898,79.0969079643802,0,5,23375,3,872969,0,2929,102.404752310441,91.725627307497,91.9,263594,1592,58,4,0,27593,301,91.67,256,6.6,304.36
2020-04-12,2020,4,2,"Sunday",12,15,1,0,0,86.8486381535253,9.93499585828294,79.943989145105,2517.13487101012,83.2174778310358,0,5,10102,2,869751,0,9621,101.883873667417,92.8391935190555,88.4,142101,2903,46,2,0,21813,281,77.63,194,11.5,173.57
2020-04-13,2020,4,2,"Monday",13,15,0,0,0,86.2126311095359,10.101426411656,79.3000239817852,2519.25615004476,80.0773778782633,0.530803757384272,3,13147,3,646786,0,10573,102.542016127642,92.161237662556,93.5,269169,936,62,2,0,18041,218,82.76,141,3.9,310.8
2020-04-14,2020,4,2,"Tuesday",14,15,0,0,0,85.744294607727,10.1664144134958,80.6360133418724,2521.94544384876,87.0657438163634,0.0157703804215068,9,9803,1,246915,0,11886,102.047192531565,92.1637072532662,86.4,160884,1839,48,3,0,18537,234,79.22,136,4.2,240.27
2020-04-15,2020,4,2,"Wednesday",15,16,0,0,0,84.902471919459,10.1619018508065,82.3190178235452,2523.9538577697,82.9781360897747,0.934975417533619,9,21695,2,633609,1,367,100.786295941626,91.0900421872883,98.3,213084,2189,55,3,0,23216,313,74.17,258,8.1,280.3
2020-04-16,2020,4,2,"Thursday",16,16,0,0,0,85.6931878707663,10.1158205267732,81.2567320381092,2515.52203361288,86.524309138731,0.245222438601829,8,14750,1,1479591,0,6262,100.875351982716,89.6242274229167,97.3,295976,1793,73,5,0,20801,249,83.54,157,14.8,313.16
2020-04-17,2020,4,2,"Friday",17,16,0,0,0,85.6877500767637,10.1041589247516,79.681440208511,2501.60108110556,76.5771355120891,0.428936234936434,5,11421,1,1439276,0,5627,101.374828434124,89.8326434923805,95.1,308257,2068,46,4,1,21456,304,70.58,172,3.3,221.34
2020-04-18,2020,4,2,"Saturday",18,16,1,0,0,86.2288674130088,10.0174712642631,76.854902507885,2536.32761739887,81.6637620769014,0,4,18272,5,273024,0,3712,102.089053667556,90.886366352221,97.9,383556,3000,55,3,0,24199,294,82.31,197,11.8,309.17
2020-04-19,2020,4,2,"Sunday",19,16,1,0,0,86.2364920808152,10.0456124770833,74.7553850452522,2548.21811205705,83.4658345022189,0.181640127946205,3,21120,0,1055699,0,8699,102.653918274798,90.8927840938149,99,277237,851,64,1,0,22423,334,67.13,295,13.8,238.64
2020-04-20,2020,4,2,"Monday",20,16,0,0,0,86.6158463017941,10.1039256341145,71.7264744496844,2530.1701693453,69.504728284896,0.0946384521372037,10,10195,2,699318,0,11824,103.246906260016,91.6147264802498,94,153828,3272,63,6,2,13957,154,90.63,116,7.9,292.96
2020-04-21,2020,4,2,"Tuesday",21,16,0,0,0,86.4604545331771,10.0950479326197,74.9481835824584,2569.30538515045,79.3234716009164,0,5,9435,2,378542,0,11065,103.579270772786,91.2566196111854,96.5,326225,994,68,6,0,17596,240,73.32,153,12.8,205.56
2020-04-22,2020,4,2,"Wednesday",22,17,0,0,0,87.2584892046966,10.1333593231746,73.7526883918794,2556.04122624892,70.1270508196142,0.0703324398201997,3,23551,2,1754544,0,8951,103.766540667663,93.2241473232373,89.9,499960,2360,47,3,1,23484,325,72.26,183,11.3,428.98
2020-04-23,2020,4,2,"Thursday",23,17,0,0,0,87.5375135851785,10.1444731517996,75.2663932666837,2535.42634467187,77.2009275709966,0.271938626243934,1,7419,3,1413703,0,2044,103.129799513335,93.4677424752108,98.1,498104,2080,66,6,0,18400,251,73.31,186,3.1,132.96
2020-04-24,2020,4,2,"Friday",24,17,0,0,0,87.2530660940682,10.2666997661392,73.9984783508487,2514.63052032866,76.948573312586,0,4,21514,3,467976,0,11153,104.482763863715,94.0383758139103,93.3,247020,2018,47,8,0,24216,351,68.99,226,3,317.32
2020-04-25,2020,4,2,"Saturday",25,17,1,0,0,86.6889341224528,10.2131240684863,73.3735943362647,2506.82647697063,70.245771382038,0.0262113279615692,5,19993,2,1062781,0,10137,104.589463165923,93.3029730096772,89.7,387880,1191,68,9,0,22591,306,73.83,181,10,368.2
2020-04-26,2020,4,2,"Sunday",26,17,1,0,0,86.4840042581243,10.3586729166892,75.4988250769853,2473.39368216374,78.1464966502472,0.264930493027517,4,18905,3,394948,0,864,104.459671337804,93.6823357736204,86.2,191248,1976,51,2,0,23507,260,90.41,168,2.3,375.1
2020-04-27,2020,4,2,"Monday",27,17,0,0,0,86.8503479556567,10.3796411135051,75.554245200689,2476.24173565011,69.8028622257993,0.352084412032506,2,5332,2,1066127,0,14601,103.175840311974,96.2902841858847,93.5,206188,2121,54,4,0,14476,177,81.79,146,8,121.74
2020-04-28,2020,4,2,"Tuesday",28,17,0,1,0,86.9719822822669,10.3493875385803,77.5664456142637,2483.5447189173,89.0385120190335,0,7,7960,2,1942898,0,9514,103.046097542421,94.7583807295208,92.3,430926,2341,54,4,1,18627,231,80.64,144,8.4,184.26
2020-04-29,2020,4,2,"Wednesday",29,18,0,1,0,86.2775570851776,10.386043120953,76.8719427118381,2464.64909439334,71.0677876824647,0,4,19800,3,471340,0,5500,102.385846643227,92.9701882549232,95.5,405977,1844,52,3,0,23027,352,65.42,262,13.6,251.91
2020-04-30,2020,4,2,"Thursday",30,18,0,1,0,86.1108629008788,10.4656374352586,77.725121683678,2452.46149309275,83.4257294133355,0.0326238152315178,2,22523,2,590258,0,4397,101.967668860747,91.3579160173109,88.4,436337,1147,62,6,1,22485,335,67.12,284,14.3,264.35
2020-05-01,2020,5,2,"Friday",1,18,0,0,1,86.0386136802541,10.6958901309553,77.9035952883288,2447.22262253405,74.134150693325,0.258026461251535,10,18241,2,1615553,0,11797,101.443215778182,91.5432159704811,89,326940,3421,67,7,0,21802,256,85.16,229,12.9,265.52
2020-05-02,2020,5,2,"Saturday",2,18,1,0,1,86.1483972376245,10.6183866773008,80.9541355168092,2391.81700561985,82.7574686380471,0.50688093587096,6,16853,1,140590,0,11497,102.074161714028,91.1356853107331,96.4,128909,2385,70,4,0,22953,294,78.07,188,11.5,298.81
2020-05-03,2020,5,2,"Sunday",3,18,1,0,1,86.4289063620958,10.6885799952325,81.5463704501724,2421.13659189622,72.7299834186237,0.284510585471511,1,22705,3,1322778,0,13830,100.196337022309,91.772233052718,92.1,429287,1902,61,4,0,26065,284,91.78,249,11.3,303.95
2020-05-04,2020,5,2,"Monday",4,18,0,0,0,86.6516056908383,10.5181581158958,77.8775304758733,2456.93370007662,78.7501736155175,0,3,21409,0,1739918,1,11328,100.310526378324,92.4796499551462,96.1,157522,1648,65,5,0,18054,195,92.58,110,6,648.76
2020-05-05,2020,5,2,"Tuesday",5,18,0,0,0,87.1673145910909,10.4991268171286,77.0976520730227,2477.94563688115,79.2329841317404,0,8,17883,1,174582,0,12118,99.8262901306861,91.9046684043583,88.2,445091,1500,74,9,0,20173,222,90.87,180,6.3,331.17
2020-05-06,2020,5,2,"Wednesday",6,19,0,0,0,87.2883402609269,10.5019350241435,77.2596262678429,2451.74409775111,69.915988045367,0.270680294677684,2,18198,3,760546,0,12825,99.2975278929467,92.4773929970839,86.9,169419,3281,59,7,0,19822,221,89.69,152,4.6,399.08
2020-05-07,2020,5,2,"Thursday",7,19,0,0,0,87.9042410216791,10.5916616442016,72.1886101359164,2498.05668102529,75.2748842298641,0.0765665841268033,6,14834,5,1114757,0,11469,99.498322070262,93.0402859929402,96.1,212996,1532,55,3,0,21443,239,89.72,147,2.2,336.37
2020-05-08,2020,5,2,"Friday",8,19,0,0,0,88.0477482736812,10.4936808847396,71.2491889821731,2524.77318639952,76.6698857578799,0,3,19106,3,439220,0,10400,99.909881965293,94.276294212667,91.3,83886,984,56,6,0,28026,429,65.33,328,13.2,194.17
2020-05-09,2020,5,2,"Saturday",9,19,1,0,0,87.980517974143,10.4523351560124,70.2207527644455,2486.08074816013,63.2752470283157,0,4,19559,1,426876,0,11994,101.067400315141,94.0167304426482,86.5,60340,3299,67,2,0,26883,385,69.83,244,10.3,267.2
2020-05-10,2020,5,2,"Sunday",10,19,1,0,0,87.6228017531316,10.5077302505201,71.0192588549713,2480.2387799229,76.8519017994182,0,1,20844,0,833101,0,7142,101.989678412673,94.1461975988045,95.7,492462,3118,60,7,0,25986,283,91.82,194,3,358.14
2020-05-11,2020,5,2,"Monday",11,19,0,0,0,87.147630780208,10.568007211805,72.1417027624282,2517.37906656033,59.2153590919374,0.0946616033994377,1,5552,2,1966561,0,13525,102.67681461056,95.668527858808,97,182995,3495,48,7,0,19751,265,74.53,200,7.1,92.53
2020-05-12,2020,5,2,"Tuesday",12,19,0,0,0,86.5493685816851,10.5336917989331,73.6002350561182,2471.84247675693,73.7114883880863,0,8,17758,0,233102,0,12426,102.284830293107,95.0547449722801,89.9,453136,2199,57,5,1,23560,306,76.99,270,4.8,219.23
2020-05-13,2020,5,2,"Wednesday",13,20,0,0,0,87.4655459239914,10.2934741564761,72.066368703805,2510.55199916892,70.9618037410314,0.377272440148858,2,15414,1,1055404,0,8819,102.695307811272,96.4899079550252,98.2,237605,2273,58,3,0,22537,296,76.14,222,13.6,231.44
2020-05-14,2020,5,2,"Thursday",14,20,0,0,0,87.344317663033,10.1727577439901,73.1236757076163,2512.24197024838,76.6084619863344,0.224575244334084,6,12553,0,1331850,0,9142,102.61949769386,96.6198492098807,96.2,496060,1128,68,2,0,21501,255,84.32,168,7.2,249.07
2020-05-15,2020,5,2,"Friday",15,20,0,0,0,86.9475721555672,10.1495131326716,74.4789975555945,2485.59501063224,50.5191873336236,0.149281048493229,1,6641,1,523475,0,287,103.631388428545,95.7955036116887,94.1,168639,2424,52,2,0,22312,267,83.57,192,4.8,115.3
2020-05-16,2020,5,2,"Saturday",16,20,1,0,0,87.4399037748146,10.1143542857889,74.1750495404235,2450.36435772877,69.8959489998171,0.141418196256347,10,15169,1,667836,0,13073,103.728955991986,98.1379478242049,95.5,412908,1946,68,4,0,18671,226,82.62,147,10.6,343.97
2020-05-17,2020,5,2,"Sunday",17,20,1,0,0,87.6576099175648,10.056546027769,72.6508191611021,2442.30410719397,67.8880101013424,0,10,8111,3,1158587,1,9781,103.615905004156,97.0890795505626,96.8,235510,3435,50,7,0,18851,228,82.68,171,5.1,158.11
2020-05-18,2020,5,2,"Monday",18,20,0,0,0,86.0556340359831,10.3277300519858,74.1455915690361,2471.72807674292,78.412985948783,0,10,7029,2,1017821,0,10211,102.340140824687,95.6310092345545,94.5,71969,2818,73,5,0,15121,187,80.86,151,6.8,155.17
2020-05-19,2020,5,2,"Tuesday",19,20,0,0,0,85.4515889283549,10.298342446841,73.935633645615,2486.93839391687,74.5516770419639,0.465330909966105,3,11943,1,150314,0,2502,101.867733758834,96.8709745369485,90.1,164983,3060,73,4,0,17036,258,66.03,217,7.2,183.46
2020-05-20,2020,5,2,"Wednesday",20,21,0,0,0,85.3352339003565,10.1854191683927,76.3834709727648,2459.60460218025,79.1971295794826,0,4,22676,2,533041,1,11100,102.194175759342,97.1566005346685,93.7,392814,3438,65,5,0,21805,266,81.97,156,5.5,484.53
2020-05-21,2020,5,2,"Thursday",21,21,0,0,0,84.9169091154924,10.3720336201936,73.8768372911607,2462.4093488745,67.1413978900363,0,8,22934,2,1987282,0,9004,101.969238457912,96.7374899044976,94.5,441467,2151,64,6,0,21870,336,65.09,284,11.6,269.18
2020-05-22,2020,5,2,"Friday",22,21,0,0,0,83.8234065291251,10.3909910788103,77.1506458918779,2456.80482756997,76.492965575179,0,6,22711,0,935599,0,5172,101.556146207557,96.0932641960897,96,120606,3049,65,4,0,21410,289,74.08,183,5,413.68
2020-05-23,2020,5,2,"Saturday",23,21,1,0,0,83.4133486879543,10.1837770935754,78.0760895544076,2417.97811282192,81.9327309152111,0.481584101139824,2,22886,2,1415390,0,4046,101.923705605835,96.5314308414013,85.7,290599,3029,63,2,0,24815,312,79.54,269,13.6,283.59
2020-05-24,2020,5,2,"Sunday",24,21,1,0,0,83.3467626167383,10.2534271545962,76.1463669646656,2420.96102731491,76.9015253075791,0.191244745559543,2,8623,3,1029710,0,13943,101.646638580542,99.068209517991,87.9,290475,3191,62,2,0,19834,224,88.54,133,14.9,216.12
2020-05-25,2020,5,2,"Monday",25,21,0,0,0,83.0818036409831,10.4054388578941,76.4116398974692,2397.25533975424,68.066149453181,0,10,24554,0,990484,0,3953,99.6018277245844,97.6351497366067,88.1,399922,1246,55,4,0,18669,212,88.06,140,14.1,584.62
2020-05-26,2020,5,2,"Tuesday",26,21,0,0,0,83.4085962519886,10.2410794469607,78.5096820514232,2407.59184513453,66.5880700830529,0.14416611146105,3,22141,2,349041,0,5284,99.4386775033626,95.790981321016,91.9,266366,2070,68,5,0,21007,252,83.36,213,8.4,346.49
2020-05-27,2020,5,2,"Wednesday",27,22,0,0,0,83.7471629663288,10.3707318355115,81.473625033015,2389.15438318711,67.637367155554,0.347413355442959,7,12496,3,150643,0,12035,98.2647990996404,97.4105787587983,88.4,416561,2552,59,6,0,17820,223,79.91,134,9.5,310.85
2020-05-28,2020,5,2,"Thursday",28,22,0,1,0,83.786493311396,10.2742841801477,83.8440534253599,2410.05288427604,83.8055013520738,0,8,8536,4,181695,0,14430,97.2047587654371,96.810371709166,85.2,377243,2641,59,4,0,19223,265,72.54,212,11.4,134.21
2020-05-29,2020,5,2,"Friday",29,22,0,1,0,83.0095004427168,10.1717870243535,84.1749177339662,2419.39196867191,81.3064676944733,0.26017425208702,2,24521,1,1233681,0,11557,98.6965067431762,95.9650244651363,90.3,55364,3415,67,5,0,25535,269,94.93,164,13.8,498.39
2020-05-30,2020,5,2,"Saturday",30,22,1,1,0,82.5892784633899,10.18973903648,83.3701724263297,2443.66597721934,58.0853292630209,0,4,6145,1,384410,0,2123,99.0276194109985,96.7813185722049,95.4,175246,2006,52,13,0,17989,251,71.67,145,7,141.26
2020-05-31,2020,5,2,"Sunday",31,22,1,1,0,82.4844553770414,10.2419564545118,82.2540931581436,2443.22239893161,76.2424779524492,0.227411522817458,0,22733,2,418830,0,9907,98.5719325417691,97.3766567800101,94.7,276752,1888,65,6,0,24751,309,80.1,193,6.4,392.63
2020-06-01,2020,6,2,"Monday",1,22,0,0,1,82.6333097471184,10.1137000236864,79.8096067919958,2421.75505223062,51.9567675968802,0,1,24104,2,173042,1,9580,98.655691800596,99.2173611421012,86.8,456234,1685,59,6,0,22459,308,72.92,212,11.8,378.99
2020-06-02,2020,6,2,"Tuesday",2,22,0,0,1,82.4559875816036,10.0993972353231,79.8493135014552,2419.92317223857,47.8710562713458,0,0,17806,0,1555725,0,7732,99.1575613334848,99.6857564057003,95.5,68072,2711,49,12,0,26431,313,84.44,255,5.4,232.76
2020-06-03,2020,6,2,"Wednesday",3,23,0,0,1,82.6394222046576,10.2691547309029,80.2304215605356,2397.4143397153,53.036820904273,0,7,7059,3,866757,0,9657,100.694771573435,98.183930784112,93,271729,1638,63,4,0,24182,319,75.81,286,3.2,82.27
2020-06-04,2020,6,2,"Thursday",4,23,0,0,0,81.7946922269706,10.272974093596,80.308348295596,2405.2916847591,54.3440485967901,0.251327100626284,4,18994,2,1686765,1,10029,100.256582700757,97.9877705368764,94.2,114119,1603,74,5,0,28787,353,81.55,251,11.3,252.24
2020-06-05,2020,6,2,"Friday",5,23,0,0,0,82.0584980889789,10.1975661604545,78.4549829736187,2410.40348077199,49.1535045869264,0.260226041433489,3,19958,1,114108,1,1657,100.12786309169,97.7400833645788,85.1,482383,1456,57,5,0,29792,376,79.23,248,4.6,268.25
2020-06-06,2020,6,2,"Saturday",6,23,1,0,0,81.9084626889988,10.1330633683537,77.1199281135394,2394.0878660246,60.4573960663409,0.313429903134132,6,6575,1,1714394,0,5821,100.43458827309,98.0518154442926,96.1,440198,842,54,10,1,27760,302,91.92,197,11.1,111.25
2020-06-07,2020,6,2,"Sunday",7,23,1,0,0,82.1902875590886,9.92152505505115,75.6677065158467,2409.88632009342,60.2127690365222,0,4,19422,5,759943,1,2650,100.335922344935,95.6079169492074,90.3,230777,2561,46,2,0,32265,476,67.78,274,6.8,236.28
2020-06-08,2020,6,2,"Monday",8,23,0,0,0,81.666756657888,9.85420675178456,73.0623021673147,2391.86371136981,57.2265620038143,0.373540113162273,7,16573,3,364236,0,12140,99.1717479836766,94.3600167429574,88.5,50091,1162,47,5,0,25718,318,80.87,283,13.9,195.21
2020-06-09,2020,6,2,"Tuesday",9,23,0,0,0,80.8861905031555,9.76443506375895,71.5288341766806,2361.66458992327,52.5466296946461,0.034042934870405,3,17375,2,851897,0,1164,99.6046334343033,93.0141530026227,94.1,261732,2819,74,6,0,29977,394,76.08,332,13.5,174.45
2020-06-10,2020,6,2,"Wednesday",10,24,0,0,0,80.6171659040657,9.8997126746365,70.8128556062573,2366.05827840107,53.6940425602454,0.184759687787593,7,17266,1,1966239,0,13799,100.185229113396,93.4198675470005,90.3,443400,1082,48,9,0,28738,334,86.04,196,2.6,293.64
2020-06-11,2020,6,2,"Thursday",11,24,0,0,0,80.7881873828132,9.99716194324375,68.9461356255215,2329.14155511595,66.4920073830074,0.0484023820904136,4,8566,1,144623,0,8706,101.060866189842,94.0284788303668,96.8,168893,3410,74,3,0,25367,334,75.95,241,6.8,118.48
2020-06-12,2020,6,2,"Friday",12,24,0,0,0,82.3330819411563,9.93801266341081,69.4383349004014,2303.42337628008,65.9398197546489,0,7,6577,2,1397417,1,9135,101.040561507006,94.809433386032,87.5,497440,1106,62,8,0,26552,331,80.22,278,7.4,78.86
2020-06-13,2020,6,2,"Saturday",13,24,1,0,0,82.5286892310016,9.92358310684222,69.7663042068981,2261.0888860745,54.4386464513018,0.565579406410559,6,11021,4,969743,0,14813,99.361119404944,94.8011810001935,86.4,138338,2086,56,6,0,27812,310,89.72,184,5.6,199.66
2020-06-14,2020,6,2,"Sunday",14,24,1,0,0,83.4325528673281,10.0027208684336,71.2669178491615,2266.65960768907,75.2038832547504,0,7,15503,2,484140,0,2012,98.4105123277412,98.3697975694958,93.9,433814,1695,73,5,0,28605,315,90.81,209,11.7,247.26
2020-06-15,2020,6,2,"Monday",15,24,0,0,0,83.1840041037299,10.0205359545324,70.779853928205,2228.23824129914,67.0878318969768,0,9,15910,3,1752336,0,4979,99.5578775163202,98.2088742537578,87.2,398704,891,55,4,0,24047,295,81.52,185,10.6,286.67
2020-06-16,2020,6,2,"Tuesday",16,24,0,0,0,83.1805886801499,10.0109208166616,69.6227449365237,2224.19464139488,58.8699164070037,0.228870580772824,3,17595,3,1321239,0,4127,99.0647987708353,101.157019699914,97.1,216928,3209,67,3,0,27153,356,76.27,226,3.8,259.51
2020-06-17,2020,6,2,"Wednesday",17,25,0,0,0,83.0557130333804,9.9497448589219,68.2645107504513,2250.84694376472,57.021707088546,0,1,16126,0,304668,0,192,97.9502366615928,101.777304028788,98.5,443909,1108,49,0,0,25500,334,76.35,272,9.7,197.62
